id	group	start time	end time	duration	pressed back	attention check	age	gender	movie enthusiast	treatment	movie order	movie familiarity	selection	diversity	variety	similarity	easiness	confidence	amount	poster clicks	decision time	logtime	ILS	inverse similarity	Sum (div+var+invsim)
13488	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 2)	2021-12-21 18:12:05.824513	2021-12-21 18:21:23.201747	557.377234	False	2	36-45	female	3	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day		7	2	2	4	2	3	none	0.0.0.0.0.0.0	90.274279	1.955564029	0.409	2	6
51099	('Group1='. 1. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 3)	2021-12-21 19:59:05.271460	2021-12-21 20:03:02.647349	237.375889	False	2	19-25	female	1	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day		1	4	4	2	3	3	more	0.0.0.0.0.0.0	34.431652	1.53695786	0.409	4	12
48205	('Group1='. 1. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 2)	2021-12-21 19:19:14.829994	2021-12-21 19:25:08.641607	353.811613	False	2	26-35	male	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day		2	4	4	2	4	5	more	0.0.0.0.0.0.0	33.313325	1.522617982	0.409	4	12
25637	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 2)	2021-12-21 18:12:20.826349	2021-12-21 18:24:01.726333	700.899984	False	2	36-45	male	3	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day		6	5	5	1	4	3	more	0.0.0.0.0.0.0	59.650124	1.775611351	0.409	5	15
17665	('Group1='. 1. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 2)	2021-12-21 18:17:48.479812	2021-12-21 18:23:13.868668	325.388856	False	2	46-55	female	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day		3	4	4	2	4	4	more	0.0.0.0.0.0.0	33.877955	1.529917187	0.409	4	12
41665	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 4)	2021-12-20 14:23:23.602097	2021-12-20 14:34:16.616581	653.014484	False	2	46-55	female	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day		7	4	3	4	5	4	exactly	0.0.0.0.0.0.0	106.877727	2.028887209	0.409	2	9
3157	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 1)	2021-12-21 18:48:34.434736	2021-12-21 18:58:57.839577	623.404841	False	2	26-35	male	3	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day		2	5	5	5	5	5	more	0.0.0.0.0.0.0	23.291098	1.367189963	0.409	1	11
59061	('Group1='. 2. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 4)	2022-01-23 19:22:25.987597	2022-01-23 19:30:47.884737	501.89714	False	2	46-55	male	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'heard'. 'seen'. 'heard'. 'heard'. 'heard'. 'heard']	6	4	5	2	4	5	more	1.1.1.1.1.1.1	67.294351	1.827978609	0.409	4	13
85415	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 3)	2022-01-23 17:48:45.943441	2022-01-23 17:59:12.030918	626.087477	False	2	36-45	male	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['seen'. 'seen'. 'seen'. 'seen'. 'seen'. 'seen'. 'seen']	3	4	5	3	5	5	more	0.0.0.0.0.0.0	46.59438	1.668333537	0.409	3	12
18668	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 1)	2022-01-23 19:23:20.060779	2022-01-23 19:32:51.243822	571.183043	False	2	46-55	male	5	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['seen'. 'seen'. 'seen'. 'seen'. 'heard'. 'seen'. 'seen']	2	4	3	3	2	5	more	0.0.0.0.0.0.0	58.048273	1.763789304	0.409	3	10
39034	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 2)	2022-01-23 18:54:36.563496	2022-01-23 18:58:28.162843	231.599347	False	2	19-25	female	2	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'heard'. 'heard'. 'heard'. 'never'. 'heard'. 'heard']	6	4	4	2	4	4	more	0.0.0.0.0.0.0	40.369255	1.606050735	0.409	4	12
43561	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 3)	2022-01-23 18:27:28.449635	2022-01-23 18:36:10.174667	521.725032	False	2	26-35	female	5	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'heard'. 'seen'. 'heard'. 'never'. 'never'. 'heard']	2	4	5	5	5	2	exactly	0.0.0.0.0.0.0	57.436232	1.759185941	0.409	1	10
54825	('Group1='. 3. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 4)	2022-01-23 17:50:23.282053	2022-01-23 17:58:37.290304	494.008251	False	2	19-25	female	5	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'seen'. 'never'. 'heard'. 'never'. 'heard'. 'heard']	4	5	5	2	5	5	more	0.0.0.0.0.0.0	50.942275	1.707078336	0.409	4	14
10474	('Group1='. 2. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-23 17:51:41.951608	2022-01-23 18:02:27.671002	645.719394	False	2	26-35	male	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['seen'. 'seen'. 'seen'. 'seen'. 'heard'. 'seen'. 'seen']	2	2	2	4	2	4	more	0.0.0.0.0.0.0	222.386883	2.347109168	0.409	2	6
26745	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 2)	2022-01-23 18:49:29.914002	2022-01-23 18:53:03.831547	213.917545	False	2	26-35	female	2	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'seen'. 'heard'. 'heard'. 'seen'. 'seen'. 'heard']	4	3	3	3	5	5	more	0.0.0.0.0.0.0	31.956504	1.504559262	0.409	3	9
68031	('Group1='. 2. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 1)	2022-01-23 17:54:11.629140	2022-01-23 18:03:40.524243	568.895103	False	2	26-35	male	3	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['seen'. 'seen'. 'seen'. 'seen'. 'heard'. 'heard'. 'seen']	2	3	3	3	3	5	more	0.0.0.0.0.0.0	48.625777	1.686866554	0.409	3	9
89572	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 4)	2022-01-23 18:10:22.141121	2022-01-23 18:16:04.678366	342.537245	False	2	26-35	male	5	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'heard'. 'seen'. 'seen'. 'heard'. 'seen'. 'seen']	6	5	5	5	5	4	more	0.0.0.0.0.0.0	144.9812	2.16131169	0.409	1	11
84353	('Group1='. 3. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 4)	2022-01-23 18:22:39.036884	2022-01-23 18:29:01.066597	382.029713	False	2	26-35	male	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'heard'. 'heard'. 'heard'. 'never'. 'seen'. 'heard']	5	5	5	5	5	5	more	0.0.0.0.0.0.0	192.972763	2.285496015	0.409	1	11
32844	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 1)	2022-01-23 17:49:08.361595	2022-01-23 18:08:56.321450	1187.959855	False	2	46-55	female	3	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'heard'. 'heard'. 'heard'. 'heard'. 'heard'. 'heard']	1	3	2	3	1	1	none	1.0.1.0.1.1.0	124.220091	2.094191843	0.409	3	8
82434	('Group1='. 3. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 3)	2022-01-23 17:50:01.137964	2022-01-23 17:55:04.632108	303.494144	False	2	26-35	female	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['seen'. 'seen'. 'heard'. 'seen'. 'seen'. 'seen'. 'seen']	4	2	2	4	1	5	more	0.0.0.0.0.0.0	44.676613	1.650080241	0.409	2	6
18797	('Group1='. 1. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 1)	2022-01-23 17:48:17.468619	2022-01-23 17:54:42.535654	385.067035	False	2	36-45	male	4	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['seen'. 'seen'. 'seen'. 'seen'. 'heard'. 'heard'. 'seen']	2	5	5	2	4	2	more	0.0.0.0.0.0.0	59.944862	1.777751965	0.409	4	14
74550	('Group1='. 1. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-23 17:55:09.789923	2022-01-23 17:59:44.207720	274.417797	False	2	46-55	male	5	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['seen'. 'seen'. 'seen'. 'seen'. 'never'. 'seen'. 'seen']	4	4	4	3	5	5	more	0.0.0.0.0.0.0	33.583471	1.52612558	0.409	3	11
4863	('Group1='. 2. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 2)	2022-01-23 19:10:36.752971	2022-01-23 19:15:33.686058	296.933087	False	2	19-25	male	5	Homogenous (shuffled)	The Godfather. Pulp Fiction. Raiders of the Lost Ark. Fight Club. The Imitation Game. Mad Max: Fury Road. Terminator 2: Judgment Day	['heard'. 'never'. 'never'. 'seen'. 'seen'. 'seen'. 'heard']	6	5	5	4	2	4	exactly	0.0.0.0.0.0.0	34.608597	1.539183994	0.409	2	12
61048	(Group1=. 1. . Group2=. 3. . Group3=. 2. ComparisonGroup=. 2)	2022-01-13 12:38:54.355476	2022-01-13 12:51:23.358933	749.003457	False	2	26-35	male	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	heard. heard. seen. heard. seen. heard. heard	2	2	3	4	5	4	more	0.0.0.0.0.0.0	63.399128	1.802083285	0.508	2	7
90969	('Group1='. 1. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 4)	2021-12-16 09:37:01.906874	2021-12-16 09:41:33.330327	271.423453	False	2	19-25	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	heard. heard. seen. seen. seen. heard. heard	1	4	5	4	5	4	more	0.0.0.0.0.0.0	77.202119	1.887629221	0.508	2	11
29441	(Group1=. 1. . Group2=. 1. . Group3=. 3. ComparisonGroup=. 2)	2022-01-13 12:18:24.081711	2022-01-13 12:28:31.653301	607.57159	False	2	19-25	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	heard. seen. heard. heard. heard. seen. heard	6	4	5	4	5	4	exactly	0.0.0.0.0.0.0	124.351496	2.094651014	0.508	2	11
85791	(Group1=. 1. . Group2=. 3. . Group3=. 1. ComparisonGroup=. 1)	2022-01-13 14:17:07.282602	2022-01-13 14:25:17.318954	490.036352	False	2	36-45	male	3	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. heard. never. heard. never. heard. heard	2	1	2	5	4	5	more	0.0.0.0.0.0.0	122.814575	2.08924991	0.508	1	4
70869	(Group1=. 1. . Group2=. 1. . Group3=. 3. ComparisonGroup=. 3)	2022-01-13 12:26:24.603731	2022-01-13 12:38:05.381330	700.777599	False	2	36-45	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. heard. never. heard. seen. never. never	2	3	4	2	5	4	exactly	0.0.0.0.0.0.0	203.780798	2.309163259	0.508	4	11
15668	(Group1=. 1. . Group2=. 3. . Group3=. 3. ComparisonGroup=. 1)	2022-01-13 12:34:39.111878	2022-01-13 12:38:06.933303	207.821425	False	2	36-45	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. heard. never. seen. heard. heard	1	1	1	5	3	2	more	0.0.0.0.0.0.0	47.716836	1.678671639	0.508	1	3
21952	(Group1=. 1. . Group2=. 3. . Group3=. 2. ComparisonGroup=. 4)	2022-01-13 12:30:20.339184	2022-01-13 12:41:23.298791	662.959607	False	2	19-25	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. heard. seen. never. never. never	4	1	1	5	5	5	more	0.0.0.0.0.0.0	50.851679	1.706305297	0.508	1	3
68992	(Group1=. 1. . Group2=. 1. . Group3=. 2. ComparisonGroup=. 2)	2022-01-13 13:14:24.930333	2022-01-13 13:20:33.047564	368.117231	False	2	36-45	female	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. seen. heard. seen. seen. seen	1	2	2	4	4	5	more	0.0.0.0.0.0.0	74.544185	1.872413771	0.508	2	6
48275	(Group1=. 1. . Group2=. 3. . Group3=. 1. ComparisonGroup=. 4)	2022-01-13 13:01:37.859091	2022-01-13 13:05:10.322628	212.463537	False	2	26-35	male	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. seen. seen. seen. heard. heard	1	2	2	5	4	5	more	0.0.0.0.0.0.0	36.574649	1.563180167	0.508	1	5
84649	(Group1=. 1. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 4)	2022-01-13 12:12:38.548743	2022-01-13 12:25:52.340226	793.791483	False	2	19-25	male	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. seen. seen. seen. heard. heard	2	2	1	5	4	4	more	0.0.0.0.0.0.0	484.631852	2.685411954	0.508	1	4
90108	('Group1='. 1. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 2)	2022-01-10 15:03:49.447449	2022-01-10 15:14:25.601128	636.153679	False	2	46-55	female	2	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. seen. seen. seen. never. never	3	1	1	5	2	2	none	0.0.0.0.0.0.0	170.466379	2.231638736	0.508	1	3
21309	('Group1='. 1. '. Group2='. 2. '. Group3='. 3. 'ComparisonGroup='. 3)	2021-12-21 18:14:31.430943	2021-12-21 18:23:03.912057	512.481114	False	2	26-35	male	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. seen. seen. seen. never. never	3	1	1	5	2	3	none	0.0.0.0.0.0.0	182.616092	2.261539045	0.508	1	3
1819	(Group1=. 1. . Group2=. 1. . Group3=. 1. ComparisonGroup=. 4)	2022-01-13 13:15:53.446891	2022-01-13 13:31:20.756734	927.309843	False	2	36-45	female	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. seen. seen. seen. never. never	3	1	1	5	1	4	exactly	0.0.0.0.0.0.0	271.361158	2.433547684	0.508	1	3
70420	(Group1=. 1. . Group2=. 2. . Group3=. 3. ComparisonGroup=. 2)	2022-01-13 12:11:33.966547	2022-01-13 12:17:28.298553	354.332006	False	2	26-35	female	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2	seen. seen. seen. seen. seen. seen. seen	2	5	5	1	5	5	more	0.0.0.0.0.0.0	80.481427	1.905695668	0.508	5	15
57660	('Group1='. 1. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 1)	2021-12-16 09:22:04.129509	2021-12-16 09:31:05.005860	540.876351	False	2	46-55	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		1	3	4	2	3	5	more	0.0.0.0.0.0.0	98.596244	1.993860371	0.508	4	11
48469	('Group1='. 1. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 3)	2021-12-16 08:43:26.382140	2021-12-16 08:50:39.053421	432.671281	False	2	46-55	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		6	4	3	4	5	4	more	0.0.0.0.0.0.0	63.229586	1.800920338	0.508	2	9
47004	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 09:40:27.560502	2021-12-16 09:46:28.506514	360.946012	False	2	56-65	male	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		3	5	5	3	4	5	exactly	0.0.0.0.0.0.0	99.201052	1.996516278	0.508	3	13
55250	('Group1='. 1. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 3)	2021-12-16 08:45:51.617367	2021-12-16 09:00:12.868337	861.25097	False	2	36-45	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		5	3	4	4	3	4	more	0.0.0.0.0.0.0	160.257772	2.204819101	0.508	2	9
53269	('Group1='. 1. '. Group2='. 2. '. Group3='. 2. 'ComparisonGroup='. 4)	2021-12-16 08:36:46.876164	2021-12-16 08:43:30.349843	403.473679	False	2	26-35	male	3	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		5	3	5	4	4	3	exactly	0.0.0.0.0.0.0	92.56038	1.966425129	0.508	2	10
47779	('Group1='. 1. '. Group2='. 1. '. Group3='. 2. 'ComparisonGroup='. 4)	2021-12-16 09:13:18.013424	2021-12-16 09:19:13.320928	355.307504	False	2	36-45	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		3	3	3	4	4	5	exactly	0.0.0.0.0.0.0	58.266548	1.765419289	0.508	2	8
37774	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 4)	2021-12-16 09:38:38.393241	2021-12-16 09:47:16.973657	518.580416	False	2	19-25	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		2	4	3	4	5	4	more	0.0.0.0.0.0.0	134.362805	2.128279062	0.508	2	9
55026	('Group1='. 1. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 09:48:06.131538	2021-12-16 09:52:42.071076	275.939538	False	2	36-45	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		2	5	4	3	4	5	more	0.0.0.0.0.0.0	59.346118	1.773392316	0.508	3	12
70633	('Group1='. 1. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 2)	2021-12-16 08:38:12.643565	2021-12-16 08:42:48.109829	275.466264	False	2	26-35	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		4	4	5	4	4	5	exactly	0.0.0.0.0.0.0	46.601846	1.66840312	0.508	2	11
14842	('Group1='. 1. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 08:36:35.931579	2021-12-16 08:46:51.885660	615.954081	False	2	26-35	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		2	4	5	4	5	4	more	0.2.0.0.0.0.0	236.459355	2.373756501	0.508	2	11
32279	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 3)	2021-12-16 11:49:40.869022	2021-12-16 11:56:01.554629	380.685607	False	2	46-55	male	5	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		1	4	5	4	5	4	exactly	0.0.0.0.0.0.0	102.852046	2.012212935	0.508	2	11
61225	('Group1='. 1. '. Group2='. 3. '. Group3='. 2. 'ComparisonGroup='. 1)	2021-12-20 13:49:34.401334	2021-12-20 13:59:33.686479	599.285145	False	2	26-35	female	2	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		4	4	5	3	3	4	more	2.3.3.5.2.3.3	183.446482	2.263509388	0.508	3	12
97593	('Group1='. 1. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 4)	2021-12-20 15:38:31.461289	2021-12-20 15:43:02.870319	271.40903	False	2	36-45	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		2	2	2	4	2	5	more	0.0.0.0.0.0.0	64.092141	1.806804779	0.508	2	6
89392	('Group1='. 1. '. Group2='. 1. '. Group3='. 3. 'ComparisonGroup='. 3)	2021-12-20 13:25:53.270684	2021-12-20 13:33:29.601288	456.330604	False	2	19-25	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		2	3	4	3	3	4	exactly	2.1.0.0.0.0.0	57.218574	1.75753703	0.508	3	10
27600	('Group1='. 1. '. Group2='. 3. '. Group3='. 3. 'ComparisonGroup='. 3)	2021-12-20 13:23:24.353865	2021-12-20 13:31:31.579666	487.225801	False	2	36-45	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		1	1	3	5	5	5	more	0.0.0.0.0.0.0	60.83778	1.784173358	0.508	1	5
60814	('Group1='. 1. '. Group2='. 2. '. Group3='. 1. 'ComparisonGroup='. 1)	2021-12-20 13:42:13.042070	2021-12-20 13:48:02.773661	349.731591	False	2	36-45	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		2	2	2	5	3	3	exactly	0.0.0.0.0.0.0	67.944989	1.832157433	0.508	1	5
57405	('Group1='. 1. '. Group2='. 1. '. Group3='. 1. 'ComparisonGroup='. 4)	2021-12-20 14:11:11.470308	2021-12-20 14:15:18.744824	247.274516	False	2	36-45	female	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		2	1	1	5	4	4	exactly	0.0.0.0.0.0.0	73.577168	1.866743068	0.508	1	3
25464	('Group1='. 1. '. Group2='. 3. '. Group3='. 1. 'ComparisonGroup='. 1)	2021-12-20 13:19:04.889302	2021-12-20 13:24:36.939961	332.050659	False	2	19-25	male	4	Sequels	Batman Begins. The Dark Knight. The Dark Knight Rises. Batman v Superman: Dawn of Justice. Batman Returns. Batman: The Dark Knight Returns. Part 1. Batman: The Dark Knight Returns. Part 2		1	4	4	5	4	4	more	1.0.0.0.1.1.0	106.269568	2.026408915	0.508	1	9
